"We gratefully acknowledge the authors, originating and submitting laboratories of the sequences from GISAID’s EpiFlu™ Database on which this research is based. The list is detailed below.",,,,,,
All submitters of data may be contacted directly via www.gisaid.org,,,,,,
Accession ID,Virus name,Location,Collection date,Originating lab,Submitting lab,Authors
EPI_ISL_417095,hCoV-19/USA/WA-S42/2020,North America / USA / Washington / King County,2020-02-28,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417097,hCoV-19/USA/WA-S44/2020,North America / USA / Washington,2020-02-28,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417147,hCoV-19/USA/WA-S94/2020,North America / USA / Washington / Snohomish County,2020-02-28,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417148,hCoV-19/USA/WA-S95/2020,North America / USA / Washington / King County,2020-02-28,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417149,hCoV-19/USA/WA-S96/2020,North America / USA / Washington / King County,2020-02-28,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417150,hCoV-19/USA/WA-S97/2020,North America / USA / Washington / King County,2020-02-28,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417152,hCoV-19/USA/WA-S99/2020,North America / USA / Washington / King County,2020-02-28,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417154,hCoV-19/USA/WA-S101/2020,North America / USA / Washington / King County,2020-02-28,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417155,hCoV-19/USA/WA-S102/2020,North America / USA / Washington / King County,2020-02-28,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417156,hCoV-19/USA/WA-S103/2020,North America / USA / Washington / King County,2020-02-28,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417158,hCoV-19/USA/WA-S105/2020,North America / USA / Washington / King County,2020-02-28,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_430272,hCoV-19/USA/WA-S234/2020,North America / USA / Washington / King County,2020-02-28,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_417083,hCoV-19/USA/WA-S30/2020,North America / USA / Washington / King County,2020-02-28,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_419553,hCoV-19/USA/RI_0520/2020,North America / USA / Rhode Island,2020-02-28,RI State Health Laboratories,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention","Ying Tao, Jing Zhang, Krista Queen, Anna Uehara, Clinton R. Paden, Yan Li, Haibin Wang, Jasmine Padilla, Justin Lee, Suxiang Tong"
EPI_ISL_419559,hCoV-19/USA/FL_5125/2020,North America / USA / Florida,2020-02-28,FL Bureau of Public Health Laboratories-Tampa,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention","Anna Uehara, Ying Tao, Jing Zhang, Krista Queen, Clinton R. Paden, Yan Li, Haibin Wang, Jasmine Padilla, Justin Lee, Suxiang Tong"
EPI_ISL_419560,hCoV-19/USA/FL_5091/2020,North America / USA / Florida,2020-02-28,FL Bureau of Public Health Laboratories-Tampa,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention","Anna Uehara, Ying Tao, Jing Zhang, Krista Queen, Clinton R. Paden, Yan Li, Haibin Wang, Jasmine Padilla, Justin Lee, Suxiang Tong"
EPI_ISL_413455,hCoV-19/USA/WA4-UW2/2020,North America / USA / Washington,2020-02-28,Washington State Public Health Lab,University of Washington Virology Lab,"Pavitra Roychoudhury, Arun Nalla, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_417098,hCoV-19/USA/WA-S45/2020,North America / USA / Washington,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417099,hCoV-19/USA/WA-S46/2020,North America / USA / Washington,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417100,hCoV-19/USA/WA-S47/2020,North America / USA / Washington / Snohomish County,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417101,hCoV-19/USA/WA-S48/2020,North America / USA / Washington / Snohomish County,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417108,hCoV-19/USA/WA-S55/2020,North America / USA / Washington / King County,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417142,hCoV-19/USA/WA-S89/2020,North America / USA / Washington / Umatilla County,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417143,hCoV-19/USA/WA-S90/2020,North America / USA / Washington / Umatilla County,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417145,hCoV-19/USA/WA-S92/2020,North America / USA / Washington / King County,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417146,hCoV-19/USA/WA-S93/2020,North America / USA / Washington / King County,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417151,hCoV-19/USA/WA-S98/2020,North America / USA / Washington / King County,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417153,hCoV-19/USA/WA-S100/2020,North America / USA / Washington / King County,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417159,hCoV-19/USA/WA-S106/2020,North America / USA / Washington / King County,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417160,hCoV-19/USA/WA-S107/2020,North America / USA / Washington / King County,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417161,hCoV-19/USA/WA-S108/2020,North America / USA / Washington / King County,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417168,hCoV-19/USA/WA-S115/2020,North America / USA / Washington / King County,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_417172,hCoV-19/USA/WA-S119/2020,North America / USA / Washington / King County,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu etl al
EPI_ISL_420791,hCoV-19/USA/NH_0004/2020,North America / USA / New Hampshire,2020-02-29,NH Department of Health and Human Services Public Health Labs,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention","Krista Queen, Yan Li, Ying Tao, Jing Zhang, Anne Uehara, Clinton R. Paden, Haibin Wang, Rachel Marine, Mary S. Keckler, Alison S. Laufer Halpin, Jasmine Padilla, Justin Lee, Christopher A. Elkins, Suxiang Tong"
EPI_ISL_420796,hCoV-19/USA/TX_2039/2020,North America / USA / Texas,2020-02-29,Texas DSHS Lab Services,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention","Krista Queen, Yan Li, Ying Tao, Jing Zhang, Anne Uehara, Clinton R. Paden, Haibin Wang, Rachel Marine, Mary S. Keckler, Alison S. Laufer Halpin, Jasmine Padilla, Justin Lee, Christopher A. Elkins, Suxiang Tong"
EPI_ISL_430135,hCoV-19/USA/WA-S281/2020,North America / USA / Washington / King County,2020-02-29,Seattle Flu Study,Seattle Flu Study,Chu et al
EPI_ISL_430160,hCoV-19/USA/WA-S123/2020,North America / USA / Washington,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430273,hCoV-19/USA/WA-S235/2020,North America / USA / Washington / King County,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430281,hCoV-19/USA/WA-S243/2020,North America / USA / Washington / King County,2020-02-29,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_416460,hCoV-19/USA/WA-S5/2020,North America / USA / Washington / King County,2020-02-29,Seattle Flu Study,Seattle Flu Study,Chu et al
EPI_ISL_416461,hCoV-19/USA/WA-S6/2020,North America / USA / Washington / King County,2020-02-29,Seattle Flu Study,Seattle Flu Study,Chu et al
EPI_ISL_416465,hCoV-19/USA/WA-S10/2020,North America / USA / Washington / King County,2020-02-29,Seattle Flu Study,Seattle Flu Study,Chu et al
EPI_ISL_419556,hCoV-19/USA/GA_2741/2020,North America / USA / Georgia,2020-02-29,GA Department of Public Health Laboratory,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention","Ying Tao, Jing Zhang, Krista Queen, Anna Uehara, Clinton R. Paden, Yan Li, Haibin Wang, Jasmine Padilla, Justin Lee, Suxiang Tong"
EPI_ISL_419557,hCoV-19/USA/GA_2742/2020,North America / USA / Georgia,2020-02-29,GA Department of Public Health Laboratory,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention","Ying Tao, Jing Zhang, Krista Queen, Anna Uehara, Clinton R. Paden, Yan Li, Haibin Wang, Jasmine Padilla, Justin Lee, Suxiang Tong"
EPI_ISL_419561,hCoV-19/USA/TX_2020/2020,North America / USA / Texas,2020-02-29,Texas Department of State Health Services Lab Services,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention","Anna Uehara, Ying Tao, Jing Zhang, Krista Queen, Clinton R. Paden, Yan Li, Haibin Wang, Jasmine Padilla, Justin Lee, Suxiang Tong"
EPI_ISL_435583,hCoV-19/USA/CA-SCCPHD-UC104/2020,North America / USA / California / Santa Clara County,2020-02-29,Santa Clara County Public Health Department,"Chiu Laboratory, University of California, San Francisco","Xianding Deng, Scot Federman, Wei Gu,  Elsa Villarino, Brandon Bonin, Debra A. Wadford, and Charles Y. Chiu"
EPI_ISL_435587,hCoV-19/USA/CA-SCCPHD-UC108/2020,North America / USA / California / Santa Clara County,2020-02-29,Santa Clara County Public Health Department,"Chiu Laboratory, University of California, San Francisco","Xianding Deng, Scot Federman, Wei Gu,  Elsa Villarino, Brandon Bonin, Debra A. Wadford, and Charles Y. Chiu"
EPI_ISL_413457,hCoV-19/USA/WA6-UW3/2020,North America / USA / Washington,2020-02-29,Washington State Public Health Lab,UW Virology Lab,"Pavitra Roychoudhury, Arun Nalla, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_414476,hCoV-19/USA/NY1-PV08001/2020,North America / USA / New York,2020-02-29,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Ana Sylvia Gonzalez-Reiche, Zenab Khan, Nancy Francoeur, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_417318,hCoV-19/USA/CA-SCCPHD-UC14/2020,North America / USA / California / Santa Clara County,2020-02-29,Santa Clara County Public Health Department,"Chiu Laboratory, University of California, San Francisco","Xianding Deng, Scot Federman, Wei Gu, Elsa Villarino, Brandon Bonin, Debra A. Wadford, and Charles Y. Chiu"
EPI_ISL_423023,hCoV-19/USA/UN-UW-1449/2020,North America / USA,2020-03,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424248,hCoV-19/USA/UN-UW-1773/2020,North America / USA,2020-03,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424860,hCoV-19/USA/GA_2055/2020,North America / USA / Georgia,2020-03,GA Department of Public Health Laboratory,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention","Yan Li, Krista Queen, Clinton R. Paden, Rachel Marine, Anna Uehara, Ying Tao, Jing Zhang, Haibin Wang, Mary S. Keckler, Alison S. Laufer Halpin, Christopher A. Elkins, Suxiang Tong"
EPI_ISL_424862,hCoV-19/USA/GA_2120/2020,North America / USA / Georgia,2020-03,GA Department of Public Health Laboratory,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention","Yan Li, Krista Queen, Clinton R. Paden, Rachel Marine, Anna Uehara, Ying Tao, Jing Zhang, Haibin Wang, Mary S. Keckler, Alison S. Laufer Halpin, Christopher A. Elkins, Suxiang Tong"
EPI_ISL_424863,hCoV-19/USA/GA_2185/2020,North America / USA / Georgia,2020-03,GA Department of Public Health Laboratory,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention","Yan Li, Krista Queen, Clinton R. Paden, Rachel Marine, Anna Uehara, Ying Tao, Jing Zhang, Haibin Wang, Mary S. Keckler, Alison S. Laufer Halpin, Christopher A. Elkins, Suxiang Tong"
EPI_ISL_422968,hCoV-19/USA/UN-UW-1331/2020,North America / USA,2020-03,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424189,hCoV-19/USA/UN-UW-Not found/2020,North America / USA,2020-03,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_425176,hCoV-19/USA/WI-119/2020,North America / USA / Wisconsin,2020-03,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, AIDS Vaccine Research Laboratories"
EPI_ISL_426418,hCoV-19/USA/GA_2147/2020,North America / USA / Georgia,2020-03,GA Department of Public Health Laboratory,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention","Anna Uehara, Yan Li, Krista Queen, Clinton R. Paden, Rachel Marine, Ying Tao, Jing Zhang, Haibin Wang, Mary S. Keckler, Alison S. Laufer Halpin, Christopher A. Elkins, Suxiang Tong"
EPI_ISL_426419,hCoV-19/USA/GA_2275/2020,North America / USA / Georgia,2020-03,GA Department of Public Health Laboratory,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention","Anna Uehara, Yan Li, Krista Queen, Clinton R. Paden, Rachel Marine, Ying Tao, Jing Zhang, Haibin Wang, Mary S. Keckler, Alison S. Laufer Halpin, Christopher A. Elkins, Suxiang Tong"
EPI_ISL_418925,hCoV-19/USA/UN-UW358/2020,North America / USA,2020-03,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_418941,hCoV-19/USA/WA-UW374/2020,North America / USA,2020-03,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_426508,hCoV-19/USA/AZ-TG268417/2020,North America / USA / Arizona,2020-03,TGen North,TGen North,"Jolene Bowers, Megan Folkerts, Darrin Lemmer, Dave Engelthaler"
EPI_ISL_436466,hCoV-19/USA/PA-MGSC11-04/2020,North America / USA / Pennsylvania / Pittsburgh,2020-03,UPMC Clinical Laboratory,"Microbial Genome Sequencing Center, Microbial Genomic Epidemiological Laboratory","Dan Snyder, Stephanie L Mitchell, Mustapha M Mustapha, Marissa P Griffith, Vatsala R Srinivasa, Kady D Waggle, Chinelo Ezeonwuku, Jane W. Marsh, Lee H. Harrison, Vaughn S. Cooper"
EPI_ISL_436467,hCoV-19/USA/PA-MGSC12-04/2020,North America / USA / Pennsylvania / Pittsburgh,2020-03,UPMC Clinical Laboratory,"Microbial Genome Sequencing Center, Microbial Genomic Epidemiological Laboratory","Dan Snyder, Stephanie L Mitchell, Mustapha M Mustapha, Marissa P Griffith, Vatsala R Srinivasa, Kady D Waggle, Chinelo Ezeonwuku, Jane W. Marsh, Lee H. Harrison, Vaughn S. Cooper"
EPI_ISL_436468,hCoV-19/USA/PA-MGSC13-04/2020,North America / USA / Pennsylvania / Pittsburgh,2020-03,UPMC Clinical Laboratory,"Microbial Genome Sequencing Center, Microbial Genomic Epidemiological Laboratory","Dan Snyder, Stephanie L Mitchell, Mustapha M Mustapha, Marissa P Griffith, Vatsala R Srinivasa, Kady D Waggle, Chinelo Ezeonwuku, Jane W. Marsh, Lee H. Harrison, Vaughn S. Cooper"
EPI_ISL_436469,hCoV-19/USA/PA-MGSC14-04/2020,North America / USA / Pennsylvania / Pittsburgh,2020-03,UPMC Clinical Laboratory,"Microbial Genome Sequencing Center, Microbial Genomic Epidemiological Laboratory","Dan Snyder, Stephanie L Mitchell, Mustapha M Mustapha, Marissa P Griffith, Vatsala R Srinivasa, Kady D Waggle, Chinelo Ezeonwuku, Jane W. Marsh, Lee H. Harrison, Vaughn S. Cooper"
EPI_ISL_436470,hCoV-19/USA/PA-MGSC15-04/2020,North America / USA / Pennsylvania / Pittsburgh,2020-03,UPMC Clinical Laboratory,"Microbial Genome Sequencing Center, Microbial Genomic Epidemiological Laboratory","Dan Snyder, Stephanie L Mitchell, Mustapha M Mustapha, Marissa P Griffith, Vatsala R Srinivasa, Kady D Waggle, Chinelo Ezeonwuku, Jane W. Marsh, Lee H. Harrison, Vaughn S. Cooper"
EPI_ISL_436471,hCoV-19/USA/PA-MGSC16-04/2020,North America / USA / Pennsylvania / Pittsburgh,2020-03,UPMC Clinical Laboratory,"Microbial Genome Sequencing Center, Microbial Genomic Epidemiological Laboratory","Dan Snyder, Stephanie L Mitchell, Mustapha M Mustapha, Marissa P Griffith, Vatsala R Srinivasa, Kady D Waggle, Chinelo Ezeonwuku, Jane W. Marsh, Lee H. Harrison, Vaughn S. Cooper"
EPI_ISL_436472,hCoV-19/USA/PA-MGSC17-04/2020,North America / USA / Pennsylvania / Pittsburgh,2020-03,UPMC Clinical Laboratory,"Microbial Genome Sequencing Center, Microbial Genomic Epidemiological Laboratory","Dan Snyder, Stephanie L Mitchell, Mustapha M Mustapha, Marissa P Griffith, Vatsala R Srinivasa, Kady D Waggle, Chinelo Ezeonwuku, Jane W. Marsh, Lee H. Harrison, Vaughn S. Cooper"
EPI_ISL_436473,hCoV-19/USA/PA-MGSC18-04/2020,North America / USA / Pennsylvania / Pittsburgh,2020-03,UPMC Clinical Laboratory,"Microbial Genome Sequencing Center, Microbial Genomic Epidemiological Laboratory","Dan Snyder, Stephanie L Mitchell, Mustapha M Mustapha, Marissa P Griffith, Vatsala R Srinivasa, Kady D Waggle, Chinelo Ezeonwuku, Jane W. Marsh, Lee H. Harrison, Vaughn S. Cooper"
EPI_ISL_436474,hCoV-19/USA/PA-MGSC20-04/2020,North America / USA / Pennsylvania / Pittsburgh,2020-03,UPMC Clinical Laboratory,"Microbial Genome Sequencing Center, Microbial Genomic Epidemiological Laboratory","Dan Snyder, Stephanie L Mitchell, Mustapha M Mustapha, Marissa P Griffith, Vatsala R Srinivasa, Kady D Waggle, Chinelo Ezeonwuku, Jane W. Marsh, Lee H. Harrison, Vaughn S. Cooper"
EPI_ISL_436475,hCoV-19/USA/PA-MGSC21-04/2020,North America / USA / Pennsylvania / Pittsburgh,2020-03,UPMC Clinical Laboratory,"Microbial Genome Sequencing Center, Microbial Genomic Epidemiological Laboratory","Dan Snyder, Stephanie L Mitchell, Mustapha M Mustapha, Marissa P Griffith, Vatsala R Srinivasa, Kady D Waggle, Chinelo Ezeonwuku, Jane W. Marsh, Lee H. Harrison, Vaughn S. Cooper"
EPI_ISL_436476,hCoV-19/USA/PA-MGSC23-05/2020,North America / USA / Pennsylvania / Pittsburgh,2020-03,UPMC Clinical Laboratory,"Microbial Genome Sequencing Center, Microbial Genomic Epidemiological Laboratory","Dan Snyder, Stephanie L Mitchell, Mustapha M Mustapha, Marissa P Griffith, Vatsala R Srinivasa, Kady D Waggle, Chinelo Ezeonwuku, Jane W. Marsh, Lee H. Harrison, Vaughn S. Cooper"
EPI_ISL_436477,hCoV-19/USA/PA-MGSC24-05/2020,North America / USA / Pennsylvania / Pittsburgh,2020-03,UPMC Clinical Laboratory,"Microbial Genome Sequencing Center, Microbial Genomic Epidemiological Laboratory","Dan Snyder, Stephanie L Mitchell, Mustapha M Mustapha, Marissa P Griffith, Vatsala R Srinivasa, Kady D Waggle, Chinelo Ezeonwuku, Jane W. Marsh, Lee H. Harrison, Vaughn S. Cooper"
EPI_ISL_436478,hCoV-19/USA/PA-MGSC25-05/2020,North America / USA / Pennsylvania / Pittsburgh,2020-03,UPMC Clinical Laboratory,"Microbial Genome Sequencing Center, Microbial Genomic Epidemiological Laboratory","Dan Snyder, Stephanie L Mitchell, Mustapha M Mustapha, Marissa P Griffith, Vatsala R Srinivasa, Kady D Waggle, Chinelo Ezeonwuku, Jane W. Marsh, Lee H. Harrison, Vaughn S. Cooper"
