"We gratefully acknowledge the authors, originating and submitting laboratories of the sequences from GISAID’s EpiFlu™ Database on which this research is based. The list is detailed below.",,,,,,
All submitters of data may be contacted directly via www.gisaid.org,,,,,,
Accession ID,Virus name,Location,Collection date,Originating lab,Submitting lab,Authors
EPI_ISL_415709,hCoV-19/Hangzhou/ZJU-01/2020,Asia / China / Hangzhou,2020-01-25,"State Key Laboratory for Diagnosis and Treatment of Infectious Diseases, National Clinical Research Center for Infectious Diseases, First Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, China. 310003","State Key Laboratory for Diagnosis and Treatment of Infectious Diseases, National Clinical Research Center for Infectious Diseases, First Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, China. 310003","Hangping Yao, Nanping Wu, Chao Jiang, Xiangyun Lu, Linfang Cheng, Fumin Liu, Zhigang Wu, Haibo Wu, Changzhong Jin, Min Zheng, Lanjuan Li"
EPI_ISL_415711,hCoV-19/Hangzhou/ZJU-05/2020,Asia / China / Hangzhou,2020-01-22,"State Key Laboratory for Diagnosis and Treatment of Infectious Diseases, National Clinical Research Center for Infectious Diseases, First Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, China. 310003","State Key Laboratory for Diagnosis and Treatment of Infectious Diseases, National Clinical Research Center for Infectious Diseases, First Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, China. 310003","Hangping Yao, Nanping Wu, Chao Jiang, Xiangyun Lu, Linfang Cheng, Fumin Liu, Zhigang Wu, Haibo Wu, Changzhong Jin, Min Zheng, Lanjuan Li"
EPI_ISL_415741,hCoV-19/Taiwan/CGMH-CGU-03/2020,Asia / Taiwan / Taoyuan,2020-02-26,Laboratory Medicine,"Department of Laboratory Medicine, Lin-Kou Chang Gung Memorial Hospital, Taoyuan, Taiwan","Kuo-Chien Tsao, Yu-Nong Gong, Shu-Li Yang, Yi-Chun Liu, Chung-Guei Huang, Po-Wei Huang, Mei-Jen Hsiao, Cheng-Ta Yang, Cheng-Hsun Chiu, Chi-Hsien Huang, Kuang-Tso Le, Shu-Min Lin, Peng-Nien Huang, Kuo-Ming Lee, Guang-Wu Chen, Shin-Ru Shih"
EPI_ISL_415742,hCoV-19/Taiwan/CGMH-CGU-04/2020,Asia / Taiwan / Taoyuan,2020-02-27,Laboratory Medicine,"Department of Laboratory Medicine, Lin-Kou Chang Gung Memorial Hospital, Taoyuan, Taiwan","Kuo-Chien Tsao, Yu-Nong Gong, Shu-Li Yang, Yi-Chun Liu, Chung-Guei Huang, Po-Wei Huang, Mei-Jen Hsiao, Cheng-Ta Yang, Cheng-Hsun Chiu, Chi-Hsien Huang, Kuang-Tso Le, Shu-Min Lin, Peng-Nien Huang, Kuo-Ming Lee, Guang-Wu Chen, Shin-Ru Shih"
EPI_ISL_415743,hCoV-19/Taiwan/CGMH-CGU-05/2020,Asia / Taiwan / Taoyuan,2020-02-27,Laboratory Medicine,"Department of Laboratory Medicine, Lin-Kou Chang Gung Memorial Hospital, Taoyuan, Taiwan","Kuo-Chien Tsao, Yu-Nong Gong, Shu-Li Yang, Yi-Chun Liu, Chung-Guei Huang, Po-Wei Huang, Mei-Jen Hsiao, Cheng-Ta Yang, Cheng-Hsun Chiu, Chi-Hsien Huang, Kuang-Tso Le, Shu-Min Lin, Peng-Nien Huang, Kuo-Ming Lee, Guang-Wu Chen, Shin-Ru Shih"
EPI_ISL_416319,hCoV-19/Shanghai/SH0005/2020,Asia / China / Shanghai,2020-01-28,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416320,hCoV-19/Shanghai/SH0007/2020,Asia / China / Shanghai,2020-01-28,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416321,hCoV-19/Shanghai/SH0008/2020,Asia / China / Shanghai,2020-01-28,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416322,hCoV-19/Shanghai/SH0009/2020,Asia / China / Shanghai,2020-01-29,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416323,hCoV-19/Shanghai/SH0010/2020,Asia / China / Shanghai,2020-01-29,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416324,hCoV-19/Shanghai/SH0011/2020,Asia / China / Shanghai,2020-01-29,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416325,hCoV-19/Shanghai/SH0012/2020,Asia / China / Shanghai,2020-02-02,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416326,hCoV-19/Shanghai/SH0013/2020,Asia / China / Shanghai,2020-01-30,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416329,hCoV-19/Shanghai/SH0020/2020,Asia / China / Shanghai,2020-02-01,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416330,hCoV-19/Shanghai/SH0021/2020,Asia / China / Shanghai,2020-02-02,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416331,hCoV-19/Shanghai/SH0022/2020,Asia / China / Shanghai,2020-01-30,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416332,hCoV-19/Shanghai/SH0023/2020,Asia / China / Shanghai,2020-01-30,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416333,hCoV-19/Shanghai/SH0024/2020,Asia / China / Shanghai,2020-01-30,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416334,hCoV-19/Shanghai/SH0025/2020,Asia / China / Shanghai,2020-02-06,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416335,hCoV-19/Shanghai/SH0026/2020,Asia / China / Shanghai,2020-02-02,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416336,hCoV-19/Shanghai/SH0027/2020,Asia / China / Shanghai,2020-02-01,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416337,hCoV-19/Shanghai/SH0028/2020,Asia / China / Shanghai,2020-02-04,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416338,hCoV-19/Shanghai/SH0029/2020,Asia / China / Shanghai,2020-02-01,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416339,hCoV-19/Shanghai/SH0030/2020,Asia / China / Shanghai,2020-02-03,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416340,hCoV-19/Shanghai/SH0031/2020,Asia / China / Shanghai,2020-02-02,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416341,hCoV-19/Shanghai/SH0032/2020,Asia / China / Shanghai,2020-02-01,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416342,hCoV-19/Shanghai/SH0033/2020,Asia / China / Shanghai,2020-02-04,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416348,hCoV-19/Shanghai/SH0039/2020,Asia / China / Shanghai,2020-02-06,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416349,hCoV-19/Shanghai/SH0040/2020,Asia / China / Shanghai,2020-01-30,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416350,hCoV-19/Shanghai/SH0041/2020,Asia / China / Shanghai,2020-01-29,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416352,hCoV-19/Shanghai/SH0043/2020,Asia / China / Shanghai,2020-01-30,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416353,hCoV-19/Shanghai/SH0044/2020,Asia / China / Shanghai,2020-02-04,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416354,hCoV-19/Shanghai/SH0045/2020,Asia / China / Shanghai,2020-02-04,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416355,hCoV-19/Shanghai/SH0047/2020,Asia / China / Shanghai,2020-02-04,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416356,hCoV-19/Shanghai/SH0048/2020,Asia / China / Shanghai,2020-02-01,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416358,hCoV-19/Shanghai/SH0050/2020,Asia / China / Shanghai,2020-02-05,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416359,hCoV-19/Shanghai/SH0051/2020,Asia / China / Shanghai,2020-02-06,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416361,hCoV-19/Shanghai/SH0053/2020,Asia / China / Shanghai,2020-02-01,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416362,hCoV-19/Shanghai/SH0054/2020,Asia / China / Shanghai,2020-02-02,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416363,hCoV-19/Shanghai/SH0055/2020,Asia / China / Shanghai,2020-02-08,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416364,hCoV-19/Shanghai/SH0056/2020,Asia / China / Shanghai,2020-02-08,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416365,hCoV-19/Shanghai/SH0058/2020,Asia / China / Shanghai,2020-01-30,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416366,hCoV-19/Shanghai/SH0059/2020,Asia / China / Shanghai,2020-01-30,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416367,hCoV-19/Shanghai/SH0060/2020,Asia / China / Shanghai,2020-02-01,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416368,hCoV-19/Shanghai/SH0065/2020,Asia / China / Shanghai,2020-02-05,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416369,hCoV-19/Shanghai/SH0066/2020,Asia / China / Shanghai,2020-02-05,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
EPI_ISL_416370,hCoV-19/Shanghai/SH0067/2020,Asia / China / Shanghai,2020-02-01,"Shanghai Public Health Clinical Center, Shanghai Medical College, Fudan University","National Research Center for Translational Medicine (Shanghai), Ruijin Hospital affiliated to Shanghai Jiao Tong University School of Medicine & Shanghai Public Health Clinical Center","Shengyue Wang, Xiaonan Zhang, Gang Lu, Yun Tan, Yun Ling, Hongzhou Lu, Saijuan Chen"
